Filename,Labels,cluster,Category
OyqhGScDlQI.mp3,Sidetone,class_7,Miscellaneous
OLvDEue-f38.mp3,Patter,class_7,Miscellaneous
MxcL0AokhgY.mp3,"Zither,Pizzicato",class_7,Miscellaneous
efNuSjIANlc.mp3,"Ringtone,Telephone bell ringing",class_7,Miscellaneous
lMYK91KmQ6g.mp3,Buzzer,class_7,Miscellaneous
mnh9RHyGB9A.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",class_7,Miscellaneous
zUVMfmbHVtA.mp3,Whip,class_7,Miscellaneous
hs-u-CTSBpc.mp3,Squeal,class_7,Miscellaneous
G3fkTXAoeJs.mp3,Tick,class_7,Miscellaneous
GA2FSGE7lEg.mp3,Whip,class_7,Miscellaneous
ZDqn4RgvUdQ.mp3,"Marimba, xylophone,Glockenspiel,Chime,Mallet percussion",class_7,Miscellaneous
YNMfgbouTh0.mp3,Basketball bounce,class_7,Miscellaneous
4Z9n1W7nmnA.mp3,Zipper (clothing),class_7,Miscellaneous
91k-dD34c94.mp3,Gong,class_7,Miscellaneous
KTbDh-QaafQ.mp3,"Splinter,Wood",class_7,Miscellaneous
G8zLdvgOqUw.mp3,Arrow,class_7,Miscellaneous
0dC6Ay0oqWk.mp3,"Zither,Pizzicato",class_7,Miscellaneous
6V7kfAHv_GM.mp3,"Whoosh, swoosh, swish",class_7,Miscellaneous
etOFJS7hbtU.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",class_7,Miscellaneous
KVqJ750fZmY.mp3,Gong,class_7,Miscellaneous
ZA4QUixLY04.mp3,Fart,class_7,Miscellaneous
7kunY1_UlkA.mp3,"Whack, thwack",class_7,Miscellaneous
btKVTHa-jPE.mp3,Jackhammer,class_7,Miscellaneous
G0BBhLFA9kg.mp3,Arrow,class_7,Miscellaneous
kvqdGRlm00c.mp3,"Slap, smack",class_7,Miscellaneous
7KwE08SzlAY.mp3,Idling,class_7,Miscellaneous
cPgo9feKJxY.mp3,Flamenco,class_7,Miscellaneous
kLEyxQv3l0U.mp3,Sitar,class_7,Miscellaneous
ZvvCL0v9r_8.mp3,Ding-dong,class_7,Miscellaneous
ZctqhSMuA60.mp3,Gong,class_7,Miscellaneous
OodpS6bvTgg.mp3,"Splinter,Wood",class_7,Miscellaneous
94FStikZ5O4.mp3,Patter,class_7,Miscellaneous
7Ka3x-cQJGs.mp3,Clicking,class_7,Miscellaneous
OXQYOODkz_o.mp3,"Buzzer,Tick-tock",class_7,Miscellaneous
bud6b9CRDfg.mp3,Gong,class_7,Miscellaneous
KZMg0ccZBjM.mp3,Sniff,class_7,Miscellaneous
fRwJFYI0K0w.mp3,"Zither,Pizzicato",class_7,Miscellaneous
I-73SGsTX2o.mp3,Rustle,class_7,Miscellaneous
fMLoMyRp2yA.mp3,"Chewing, mastication",class_7,Miscellaneous
aKncHNorvhQ.mp3,"Croak,Frog",class_7,Miscellaneous
7GvM1ZhcbdY.mp3,"Croak,Frog",class_7,Miscellaneous
IgVdF1Igzis.mp3,"Croak,Frog",class_7,Miscellaneous
j5pSxfntn08.mp3,Ding-dong,class_7,Miscellaneous
7Gy60o2R4TA.mp3,"Mains hum,Hum",class_7,Miscellaneous
kmnLr4SLJUc.mp3,"Mains hum,Hum",class_7,Miscellaneous
KwwcpaxWT5E.mp3,"Splinter,Wood",class_7,Miscellaneous
l6OMx4LQIok.mp3,Chop,class_7,Miscellaneous
GDnR4oQX_JU.mp3,Whip,class_7,Miscellaneous
ZaL-ZJVwIw4.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",class_7,Miscellaneous
ZcoMzyPVT9M.mp3,Yip,class_7,Miscellaneous
BVlh3igb-7g.mp3,Clock,class_7,Miscellaneous
bBgA9bjCNyU.mp3,"Mains hum,Hum",class_7,Miscellaneous
BUEgYD_M200.mp3,"Rodents, rats, mice,Patter",class_7,Miscellaneous
OXkq1qqiSE0.mp3,"Snake,Hiss",class_7,Miscellaneous
ihnW25xmMWI.mp3,Timpani,class_7,Miscellaneous
9lPiHG3y12Q.mp3,Chop,class_7,Miscellaneous
ihQDd1CqFBw.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",class_7,Miscellaneous
BvrIrEnRKlI.mp3,"Rodents, rats, mice",class_7,Miscellaneous
BubXcUKhWp4.mp3,Clock,class_7,Miscellaneous
FmK_QqkLhiE.mp3,Change ringing (campanology),class_7,Miscellaneous
oXXBD36kwuc.mp3,Timpani,class_7,Miscellaneous
kYdOJyYc5dA.mp3,Mains hum,class_7,Miscellaneous
gDchBd8mgMA.mp3,Zing,class_7,Miscellaneous
oQovYZ4RnbY.mp3,"Mains hum,Hum,Static",class_7,Miscellaneous
g1-dvLKjo58.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",class_7,Miscellaneous
IbtJugcKYLg.mp3,"Mains hum,Hum,Static",class_7,Miscellaneous
7d9mgjUlskw.mp3,Sigh,class_7,Miscellaneous
IGaRwv5HT-o.mp3,"Splinter,Wood",class_7,Miscellaneous
ykOQMOaE-xk.mp3,Writing,class_7,Miscellaneous
j62_qOxgzbI.mp3,Chopping (food),class_7,Miscellaneous
7BiRd6CpHFE.mp3,Hands,class_7,Miscellaneous
6o8PU_E-4cg.mp3,"Slap, smack",class_7,Miscellaneous
zCGGb7Eh_f4.mp3,"Tabla,Percussion",class_7,Miscellaneous
799uAdtmY9k.mp3,"Ratchet, pawl,Pulleys,Mechanisms",class_7,Miscellaneous
CNkb_FSWIxE.mp3,"Tick-tock,Tick",class_7,Miscellaneous
ZbMgwlTkfKg.mp3,Ding,class_7,Miscellaneous
lDNeRnYNzxg.mp3,Yip,class_7,Miscellaneous
or4xjxo92Oo.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",class_7,Miscellaneous
ji3FsCD0OzU.mp3,"Zither,Pizzicato",class_7,Miscellaneous
Bf84igLS2o8.mp3,"Snake,Hiss",class_7,Miscellaneous
7GRUfDGJIwo.mp3,Mouse,class_7,Miscellaneous
L5v5PMvH6zk.mp3,Gush,class_7,Miscellaneous
lDK7IOxB-aY.mp3,Timpani,class_7,Miscellaneous
EjBv0s2GZN0.mp3,"Rodents, rats, mice,Patter",class_7,Miscellaneous
ZQZmQHNL9Tk.mp3,Hammer,class_7,Miscellaneous
FGCiI2ULAjU.mp3,Knock,class_7,Miscellaneous
caTfKnR5FM0.mp3,"Tick-tock,Tick",class_7,Miscellaneous
6m3-rzozCRE.mp3,Purr,class_7,Miscellaneous
IBp0Fz9W5w8.mp3,Change ringing (campanology),class_7,Miscellaneous
EiXEqdZ_dOU.mp3,Chop,class_7,Miscellaneous
l3k-YWjU5lw.mp3,"Rodents, rats, mice",class_7,Miscellaneous
LJ5rIsv7tFw.mp3,Punk rock,class_7,Miscellaneous
7JZCk4RnlMk.mp3,Chopping (food),class_7,Miscellaneous
GD0MCcLDauA.mp3,Squeal,class_7,Miscellaneous
JaC-ZJFQVgY.mp3,Hammer,class_7,Miscellaneous
07AQUF6A_mg.mp3,Hammer,class_7,Miscellaneous
6Ms_LHohgQE.mp3,Progressive rock,class_7,Miscellaneous
KMLRFtWwCUc.mp3,"Chink, clink",class_7,Miscellaneous
BfB2ielskHk.mp3,Arrow,class_7,Miscellaneous
ByKfUSm67K4.mp3,Tick-tock,class_7,Miscellaneous
CnrBnj6hEaM.mp3,"Clock,Tick-tock",class_7,Miscellaneous
l78tfdSY6Is.mp3,Purr,class_7,Miscellaneous
kz_DD4hbFv8.mp3,"Snake,Patter",class_7,Miscellaneous
FMDuxUkmGig.mp3,"Whack, thwack,Whoosh, swoosh, swish",class_7,Miscellaneous
kZPz8ExTzBk.mp3,"Beatboxing,Vocal music",class_7,Miscellaneous
6Wamq3ehaAU.mp3,Purr,class_7,Miscellaneous
4U4hkMV-gGU.mp3,"Mains hum,Hum",class_7,Miscellaneous
BDznJMSoAoQ.mp3,Hammer,class_7,Miscellaneous
FGdecHU2ms8.mp3,Change ringing (campanology),class_7,Miscellaneous
KlVkArn952g.mp3,Conversation,class_7,Miscellaneous
Cma2xvxfXlQ.mp3,"Chewing, mastication",class_7,Miscellaneous
LHm3Fc5gZPo.mp3,"Splinter,Wood",class_7,Miscellaneous
Ot_t1q6cN3A.mp3,Ding,class_7,Miscellaneous
JH6pwKdw9CI.mp3,"Change ringing (campanology),Tubular bells",class_7,Miscellaneous
OVSxB8j7HGM.mp3,Mouse,class_7,Miscellaneous
gIODEFkvjTA.mp3,"Zither,Pizzicato",class_7,Miscellaneous
c17qaD1UOfQ.mp3,"Whoosh, swoosh, swish",class_7,Miscellaneous
ERpBHP3sKkM.mp3,Knock,class_7,Miscellaneous
bDzjincbmcg.mp3,Tick-tock,class_7,Miscellaneous
klIrRJTjlE8.mp3,"Afrobeat,Rapping",class_7,Miscellaneous
6xJW7foStBY.mp3,Progressive rock,class_7,Miscellaneous
MjdPEDDG-n0.mp3,"Mains hum,Hum",class_7,Miscellaneous
c5jN2Iegozw.mp3,"Ding-dong,Outside, urban or manmade",class_7,Miscellaneous
C4XXm2vgpe8.mp3,Gong,class_7,Miscellaneous
6tZkddJiMT4.mp3,Zing,class_7,Miscellaneous
iEymGxtWi9A.mp3,Ding,class_7,Miscellaneous
iEzcdCLsiwU.mp3,Gong,class_7,Miscellaneous
geQt8xd6Ofg.mp3,Change ringing (campanology),class_7,Miscellaneous
OUG8Sg7R9XY.mp3,Sidetone,class_7,Miscellaneous
6UcUzENeSo0.mp3,Zipper (clothing),class_7,Miscellaneous
6UacTvRX8Dw.mp3,"Whoosh, swoosh, swish,Sound effect",class_7,Miscellaneous
6SC9tBvtYSg.mp3,"Mains hum,Hum,Static",class_7,Miscellaneous
YjmRDFlEql4.mp3,Purr,class_7,Miscellaneous
ErEzTWbXHzI.mp3,Change ringing (campanology),class_7,Miscellaneous
Cm5c1_MjF48.mp3,Hiccup,class_7,Miscellaneous
L48ECUm2emU.mp3,"Ding,Clang",class_7,Miscellaneous
6T5SLgKd8gg.mp3,Yip,class_7,Miscellaneous
fg-kVzrGi-s.mp3,Grunge,class_7,Miscellaneous
ousAf4RDemU.mp3,Chopping (food),class_7,Miscellaneous
ExAC7QYH9lg.mp3,Whir,class_7,Miscellaneous
EQxjYP1hMsI.mp3,"Tabla,Percussion",class_7,Miscellaneous
Jftc7Op1k4w.mp3,"Tick-tock,Tick",class_7,Miscellaneous
JFWsCM8WE-w.mp3,Chop,class_7,Miscellaneous
BEG-ly9tQGk.mp3,Arrow,class_7,Miscellaneous
cKXa4FnAIvY.mp3,"Mains hum,Hum",class_7,Miscellaneous
jgVilcqICNM.mp3,Whir,class_7,Miscellaneous
zC6Ft-WYK_w.mp3,"Ding,Clang",class_7,Miscellaneous
Erib847YFwc.mp3,Sneeze,class_7,Miscellaneous
cAIh1L9vIoo.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",class_7,Miscellaneous
ZpJOEj-kX_o.mp3,"Ratchet, pawl,Gears,Mechanisms",class_7,Miscellaneous
IHcpkrnOS_Y.mp3,Whip,class_7,Miscellaneous
mUqHiEeLGPk.mp3,Snake,class_7,Miscellaneous
yLzRILi6fzQ.mp3,Gong,class_7,Miscellaneous
j53tAI-EGcI.mp3,"Clock,Alarm clock,Tick-tock",class_7,Miscellaneous
7iMJ1AcnH4s.mp3,Rustle,class_7,Miscellaneous
J4UrdD9tHGo.mp3,Whir,class_7,Miscellaneous
MudNYzQ1iHk.mp3,Whip,class_7,Miscellaneous
eJM8xH6ny28.mp3,Buzzer,class_7,Miscellaneous
BuNveW_MZKU.mp3,Snicker,class_7,Miscellaneous
9LQaDwB4ync.mp3,"Ding,Clang",class_7,Miscellaneous
yM2hr2owQwU.mp3,Change ringing (campanology),class_7,Miscellaneous
4V_-nmgCdCk.mp3,"Rodents, rats, mice,Patter",class_7,Miscellaneous
BuLU4VDdQ58.mp3,Whip,class_7,Miscellaneous
Ek9VKTa-5gI.mp3,"Snake,Hiss",class_7,Miscellaneous
JJFzBEPrSHQ.mp3,"Chink, clink",class_7,Miscellaneous
5uL1_hgx7FA.mp3,"Whack, thwack",class_7,Miscellaneous
6kYZXki6D7Q.mp3,Hammer,class_7,Miscellaneous
0DwRfesDQvE.mp3,Rattle,class_7,Miscellaneous
Bv-4b3D-8mQ.mp3,"Whack, thwack,Slap, smack",class_7,Miscellaneous
ZETkBm8uqE8.mp3,Sidetone,class_7,Miscellaneous
EpR-CVk7xPU.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",class_7,Miscellaneous
oufuexSMM-s.mp3,Change ringing (campanology),class_7,Miscellaneous
eXFug5WggE4.mp3,Biting,class_7,Miscellaneous
C1Ua4UFsmzE.mp3,"Croak,Frog",class_7,Miscellaneous
zvRYDcSZXtI.mp3,Change ringing (campanology),class_7,Miscellaneous
C5Zs-Lb2rIM.mp3,Scratching (performance technique),class_7,Miscellaneous
K_0mUmfbo94.mp3,"Mains hum,Hum",class_7,Miscellaneous
IF0uoVSqBvw.mp3,Sidetone,class_7,Miscellaneous
J59n8FsoRLE.mp3,Ding,class_7,Miscellaneous
If1yxmaJ14M.mp3,"Flamenco,Acoustic guitar",class_7,Miscellaneous
jFcUXJ8iv8g.mp3,"Clock,Bell",class_7,Miscellaneous
GeMDMN3l6xo.mp3,"Croak,Frog",class_7,Miscellaneous
afsW2VeCfak.mp3,Clock,class_7,Miscellaneous
IF5WORhyXj4.mp3,Gush,class_7,Miscellaneous
ePfrLsiCjIk.mp3,"Ratchet, pawl,Pulleys,Mechanisms",class_7,Miscellaneous
06pzMwo6VHA.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",class_7,Miscellaneous
6Qzlke1phUs.mp3,"Change ringing (campanology),Tubular bells",class_7,Miscellaneous
gCOorXAjVno.mp3,Mouse,class_7,Miscellaneous
cLzIeK5IgAM.mp3,"Hum,Static",class_7,Miscellaneous
aHEAK0iWqKk.mp3,"Marimba, xylophone,Glockenspiel,Mallet percussion",class_7,Miscellaneous
L-O0eEnvQt8.mp3,Sigh,class_7,Miscellaneous
Mma2Labgdw0.mp3,Gong,class_7,Miscellaneous
XqrldmYqwXM.mp3,"Humming,Inside, small room",class_6,Miscellaneous
wUc6HadpbBc.mp3,"Door,Slam",class_6,Miscellaneous
jl5qC38vVWU.mp3,"Bouncing,Inside, small room",class_6,Miscellaneous
nvd_moe8RQ0.mp3,"Door,Sliding door,Walk, footsteps",class_6,Miscellaneous
hud5lhoFWEM.mp3,Sliding door,class_6,Miscellaneous
DoT_HlcSeck.mp3,"Organ,Electronic organ",class_6,Miscellaneous
CWvOZyY0CTg.mp3,String section,class_6,Miscellaneous
f-4xmt1Ny_A.mp3,Cupboard open or close,class_6,Miscellaneous
_OLic-sRIg8.mp3,Air conditioning,class_6,Miscellaneous
TVx2FxkkzUA.mp3,"Organ,Hammond organ",class_6,Miscellaneous
Jw32eNIOs18.mp3,Air conditioning,class_6,Miscellaneous
gyP7-OSixNk.mp3,"Organ,Hammond organ",class_6,Miscellaneous
jt6T53gVnbQ.mp3,"Mechanical fan,Inside, small room",class_6,Miscellaneous
O_1Cqphz0oQ.mp3,"Alarm clock,Inside, small room",class_6,Miscellaneous
cin4aQCYxfk.mp3,String section,class_6,Miscellaneous
Nly4s1NTbWU.mp3,"Silence,Inside, small room",class_6,Miscellaneous
TIdbwDDZ2Aw.mp3,String section,class_6,Miscellaneous
jpHrNr6bDmU.mp3,"Organ,Electronic organ",class_6,Miscellaneous
Bei0nxLx86c.mp3,Drawer open or close,class_6,Miscellaneous
MXmWFHB0HLM.mp3,Television,class_6,Miscellaneous
iHXUaVWi7kE.mp3,Theremin,class_6,Miscellaneous
o6VWvWUydaU.mp3,"Scissors,Inside, small room",class_6,Miscellaneous
bT1JrJaOgvc.mp3,Drawer open or close,class_6,Miscellaneous
0EyJ15KLxg4.mp3,"Organ,Hammond organ,Electronic organ",class_6,Miscellaneous
I2bn465QJgI.mp3,Drawer open or close,class_6,Miscellaneous
wQUCtvt7_9A.mp3,"Organ,Hammond organ",class_6,Miscellaneous
nbcn1howU9U.mp3,Cupboard open or close,class_6,Miscellaneous
UdSqOpr-_uQ.mp3,"Bouncing,Inside, small room",class_6,Miscellaneous
C4amboojHTQ.mp3,Theremin,class_6,Miscellaneous
VWwk76SEAno.mp3,Doorbell,class_6,Miscellaneous
WubFWxjQrC4.mp3,Doorbell,class_6,Miscellaneous
BQ1JuiTKfAQ.mp3,String section,class_6,Miscellaneous
sFMVdYa3plI.mp3,"Organ,Electronic organ",class_6,Miscellaneous
ZWeqHkOh_qg.mp3,Drawer open or close,class_6,Miscellaneous
JL76D1HWv-U.mp3,Doorbell,class_6,Miscellaneous
I2S72eajLzw.mp3,"Organ,Hammond organ",class_6,Miscellaneous
NwBREzh6M_I.mp3,"Cupboard open or close,Drawer open or close",class_6,Miscellaneous
UiJGjXtM3y4.mp3,Air conditioning,class_6,Miscellaneous
bGlLn8qhlKY.mp3,"Burping, eructation,Inside, small room",class_6,Miscellaneous
bfYSh4090lw.mp3,"Alarm clock,Inside, small room",class_6,Miscellaneous
_j2FsK_Xz3A.mp3,"Organ,Hammond organ",class_6,Miscellaneous
d9DX2Hg3S2w.mp3,"Mechanical fan,Inside, small room",class_6,Miscellaneous
aG5AePYS13k.mp3,"Pink noise,Inside, small room",class_6,Miscellaneous
WNx9AzSOTPk.mp3,String section,class_6,Miscellaneous
MlncpslMIEo.mp3,"Organ,Hammond organ,Electronic organ",class_6,Miscellaneous
hcOkk03PnZE.mp3,"Organ,Electronic organ",class_6,Miscellaneous
GFqnzy2qAz0.mp3,String section,class_6,Miscellaneous
yzCAEjPTnRI.mp3,"Inside, large room or hall,Inside, public space",class_6,Miscellaneous
ZeEUHIbSyEY.mp3,"Organ,Hammond organ",class_6,Miscellaneous
aaWs--ahZUg.mp3,"Organ,Electronic organ",class_6,Miscellaneous
l6Y5_LwfmRE.mp3,Television,class_6,Miscellaneous
TArWNq2retM.mp3,"Organ,Hammond organ,Harpsichord,Keyboard (musical)",class_6,Miscellaneous
mlKprdc4W94.mp3,Cupboard open or close,class_6,Miscellaneous
L-K7mnGzx9Y.mp3,String section,class_6,Miscellaneous
tP1DTGRBSQo.mp3,"Sliding door,Writing",class_6,Miscellaneous
MPJ7WNrEGBw.mp3,"Tearing,Inside, small room",class_6,Miscellaneous
AuVMi3pniEc.mp3,"Biting,Inside, small room",class_6,Miscellaneous
Aj8BKEbijso.mp3,"Door,Sliding door",class_6,Miscellaneous
oPFHEim8ZcA.mp3,String section,class_6,Miscellaneous
ttmC8hSXSLI.mp3,"Tearing,Inside, small room",class_6,Miscellaneous
C9_BUR8rGtE.mp3,"Door,Sliding door",class_6,Miscellaneous
Wora7N2DaNM.mp3,"Finger snapping,Inside, small room",class_6,Miscellaneous
mwe2416JIO8.mp3,"Organ,Electronic organ",class_6,Miscellaneous
HMOBZHWOGCg.mp3,"Organ,Hammond organ,Electronic organ",class_6,Miscellaneous
ddm8gvmItHU.mp3,"Alarm,Inside, large room or hall,Outside, rural or natural",class_6,Miscellaneous
NfSea2VFxJc.mp3,Doorbell,class_6,Miscellaneous
DDiPb9JNITM.mp3,"Subway, metro, underground,Railroad car, train wagon,Rail transport",class_6,Miscellaneous
VVWRg2YMGN8.mp3,"Organ,Hammond organ,Harpsichord,Keyboard (musical)",class_6,Miscellaneous
vO2_Hiv01Y4.mp3,"Organ,Hammond organ,Keyboard (musical)",class_6,Miscellaneous
Oni8cJ3oNic.mp3,Doorbell,class_6,Miscellaneous
asJ0IUZ0eDY.mp3,"Organ,Electronic organ",class_6,Miscellaneous
vQUr-TKC76g.mp3,"Organ,Hammond organ",class_6,Miscellaneous
TKxGWjvYmT8.mp3,Sliding door,class_6,Miscellaneous
RqTVr682riY.mp3,"Clock,Inside, small room",class_6,Miscellaneous
_QRPGeWDDVE.mp3,"Organ,Electronic organ",class_6,Miscellaneous
taMA2HEaA_U.mp3,Air conditioning,class_6,Miscellaneous
ookHwaIun3w.mp3,"Drip,Inside, small room",class_6,Miscellaneous
yx07OjiHxBo.mp3,"Mechanical fan,Inside, small room",class_6,Miscellaneous
NnCAz21yETc.mp3,Air conditioning,class_6,Miscellaneous
okkLp1yK480.mp3,"Rumble,Inside, small room",class_6,Miscellaneous
DTkc7PSmJ90.mp3,"Organ,Hammond organ,Harpsichord,Keyboard (musical)",class_6,Miscellaneous
2Wk4Y3_dMuc.mp3,Drawer open or close,class_6,Miscellaneous
G2LzSItsQ80.mp3,"Organ,Hammond organ",class_6,Miscellaneous
gWWts-XQiTI.mp3,Doorbell,class_6,Miscellaneous
cJ80eZY03Yg.mp3,"String section,Orchestra",class_6,Miscellaneous
DOwkjBCah5A.mp3,"Sewing machine,Inside, small room",class_6,Miscellaneous
WvL9Xhv8x1M.mp3,String section,class_6,Miscellaneous
dR1_YrC4f6Y.mp3,"Sidetone,Inside, small room",class_6,Miscellaneous
SzlM1A-eDuE.mp3,"Organ,Hammond organ",class_6,Miscellaneous
YJ7QHhZ56zc.mp3,Cupboard open or close,class_6,Miscellaneous
NouxIkaUjNA.mp3,"Organ,Hammond organ",class_6,Miscellaneous
Bz-TAUdigNg.mp3,"Camera,Inside, small room",class_6,Miscellaneous
wpOORWVamac.mp3,Air conditioning,class_6,Miscellaneous
jtwYYpoqHcM.mp3,"Rumble,Inside, small room",class_6,Miscellaneous
x1qKW5e-PPw.mp3,"Snort,Inside, large room or hall",class_6,Miscellaneous
bj0QpQEuuEM.mp3,"Sonar,Inside, small room",class_6,Miscellaneous
XId82w2x-ZM.mp3,"Organ,Electronic organ",class_6,Miscellaneous
36AAy4hKUk0.mp3,"Organ,Hammond organ",class_6,Miscellaneous
ihQBShUpJrQ.mp3,String section,class_6,Miscellaneous
bi-eEIPKtYw.mp3,Drawer open or close,class_6,Miscellaneous
sphN-VDal2g.mp3,String section,class_6,Miscellaneous
Wy3qNxYFz7Y.mp3,Cupboard open or close,class_6,Miscellaneous
JlyfSBwLfxA.mp3,Air conditioning,class_6,Miscellaneous
BhkX37Oj6CI.mp3,Door,class_6,Miscellaneous
U3kMEKCTwuE.mp3,Doorbell,class_6,Miscellaneous
61AnSRve74M.mp3,Theremin,class_6,Miscellaneous
RYK03ltDcqM.mp3,"Computer keyboard,Typing,Inside, small room",class_6,Miscellaneous
F6467rL5yDU.mp3,"Snoring,Inside, small room",class_6,Miscellaneous
aXwyfGdFM64.mp3,"Tearing,Inside, small room",class_6,Miscellaneous
u6KqlYjPugc.mp3,"Tearing,Inside, small room",class_6,Miscellaneous
w6K5-CkPgoQ.mp3,"Biting,Inside, small room",class_6,Miscellaneous
V9txnWLjP9k.mp3,"Silence,Sigh,Inside, large room or hall",class_6,Miscellaneous
CM-zqUneSKQ.mp3,Air conditioning,class_6,Miscellaneous
WmGhWK2jeGY.mp3,"Organ,Electronic organ",class_6,Miscellaneous
YhEXOsZFB34.mp3,Drawer open or close,class_6,Miscellaneous
BYpII-rSojM.mp3,"Fill (with liquid),Inside, small room",class_6,Miscellaneous
xMBQF6HI2tc.mp3,"Organ,Electronic organ",class_6,Miscellaneous
U2TFN0L9NgU.mp3,Drawer open or close,class_6,Miscellaneous
I-gmOi0EXYU.mp3,Air conditioning,class_6,Miscellaneous
154WG9Gv1I4.mp3,"Silence,Squeal,Inside, small room",class_6,Miscellaneous
MAFi9RHgV5o.mp3,Drawer open or close,class_6,Miscellaneous
mjCjss_Ot9g.mp3,Cupboard open or close,class_6,Miscellaneous
WeAejlzuFMQ.mp3,"Organ,Electronic organ",class_6,Miscellaneous
v6gb2eSlB4I.mp3,Cupboard open or close,class_6,Miscellaneous
D4D3ufzamfw.mp3,Drawer open or close,class_6,Miscellaneous
S_84pCT230A.mp3,"Organ,Hammond organ",class_6,Miscellaneous
U3GSS_7W2d8.mp3,"Chink, clink,Inside, small room",class_6,Miscellaneous
XLWzKHJDG-w.mp3,"Sliding door,Drawer open or close",class_6,Miscellaneous
mHf7COLGcD0.mp3,"Writing,Inside, small room",class_6,Miscellaneous
jvBcuNpYwwQ.mp3,Cupboard open or close,class_6,Miscellaneous
skCzZLbmQeQ.mp3,"Jackhammer,Inside, small room",class_6,Miscellaneous
D0ZQjbwVmwI.mp3,"Door,Keys jangling",class_6,Miscellaneous
csktM_3t7_0.mp3,"Organ,Electronic organ",class_6,Miscellaneous
Amd-OLa3tMI.mp3,"Subway, metro, underground,Railroad car, train wagon,Rail transport,Clickety-clack",class_6,Miscellaneous
nysMYwaOiWA.mp3,"Environmental noise,Inside, small room,Outside, rural or natural",class_6,Miscellaneous
fOvgWlyTdf4.mp3,Television,class_6,Miscellaneous
h2XTOVCno2M.mp3,Air conditioning,class_6,Miscellaneous
CPYmDhj5vRw.mp3,"Synthetic singing,Inside, small room",class_6,Miscellaneous
sOIKfmsjT2k.mp3,"Organ,Electronic organ",class_6,Miscellaneous
Bdkov4O7umk.mp3,"Organ,Hammond organ",class_6,Miscellaneous
FFHd8hm9EOk.mp3,Drawer open or close,class_6,Miscellaneous
ovbsvdAG-mY.mp3,"Air horn, truck horn,Inside, small room",class_6,Miscellaneous
tNEGx3WCwBA.mp3,Doorbell,class_6,Miscellaneous
wTduj6YOVuU.mp3,"Baby laughter,Inside, small room",class_6,Miscellaneous
NAQQvinlbP8.mp3,"Sewing machine,Inside, small room",class_6,Miscellaneous
h_FkD0o2WOs.mp3,"Organ,Hammond organ",class_6,Miscellaneous
D4YMMTIxyEo.mp3,"Squeal,Inside, small room",class_6,Miscellaneous
xuEwpyrAE40.mp3,String section,class_6,Miscellaneous
hu5pjj1KzK8.mp3,Theremin,class_6,Miscellaneous
sDoV3sMgDhE.mp3,Theremin,class_6,Miscellaneous
WYupmAD1RP8.mp3,"Hands,Inside, small room",class_6,Miscellaneous
H61TyC6jhEM.mp3,"Organ,Hammond organ",class_6,Miscellaneous
DNUA-JB8rik.mp3,Cupboard open or close,class_6,Miscellaneous
W_1zSnubvSM.mp3,"Organ,Electronic organ",class_6,Miscellaneous
cUJ0tCb797E.mp3,"Fill (with liquid),Inside, small room",class_6,Miscellaneous
Bj8ORprzR6Y.mp3,"Door,Tap",class_6,Miscellaneous
BJ8up8BXMjg.mp3,Doorbell,class_6,Miscellaneous
ADKdn23-RYA.mp3,"Hands,Inside, small room",class_6,Miscellaneous
XAOfwf_GSQs.mp3,"Drip,Inside, small room",class_6,Miscellaneous
cTHIylYIkpA.mp3,"Organ,Hammond organ",class_6,Miscellaneous
_nCaRs9ARJU.mp3,"Squish,Inside, small room",class_6,Miscellaneous
SlsIvwkbX4s.mp3,"Squish,Inside, small room",class_6,Miscellaneous
uOQ94Ir1b4w.mp3,"Pink noise,Inside, small room",class_6,Miscellaneous
HXgCeE8Spps.mp3,String section,class_6,Miscellaneous
sMlxPtm7AhI.mp3,"Telephone dialing, DTMF,Inside, small room",class_6,Miscellaneous
CT6AQ9fhe4s.mp3,"Organ,Electronic organ",class_6,Miscellaneous
aDKmQyQPjGQ.mp3,"Organ,Hammond organ",class_6,Miscellaneous
EVSNLohmKFc.mp3,"Sewing machine,Inside, small room",class_6,Miscellaneous
X3Oo3xTaL-I.mp3,"Door,Sliding door",class_6,Miscellaneous
Evsqcjw868A.mp3,Air conditioning,class_6,Miscellaneous
bKElFoe01aQ.mp3,String section,class_6,Miscellaneous
ZDCIKxL-hEY.mp3,String section,class_6,Miscellaneous
AOBITNYe9Io.mp3,String section,class_6,Miscellaneous
Aw0eXIShRzk.mp3,"Run,Inside, large room or hall",class_6,Miscellaneous
LLKmAXVQqm4.mp3,"Splinter,Wood",class_7,Miscellaneous
Mw6qbBeBvLM.mp3,Sneeze,class_7,Miscellaneous
9Mlw_GHFOh0.mp3,Sigh,class_7,Miscellaneous
lLLoWKK6lpg.mp3,Timpani,class_7,Miscellaneous
